group_id	event_id	ref_id	event_type	included_3SS_ref_maxEntScan	included_3SS_var_maxEntScan	included_5SS_ref_maxEntScan	included_5SS_var_maxEntScan	3SS_status	5SS_status
2264	2264;SE:2264:44-228:281-1003:+	15650	SE	12.5	12.5	8.88	8.88	Same	Same
22650	22650;SE:22650:44-231:278-1003:+	21970	SE	10.95	10.95	10.47	10.47	Same	Same
22650	22650;SE:22650:44-252:278-1003:+	21970	SE	-1.53	-0.8	10.47	10.47	Same	Same
22650	22650;SE:22650:44-167:278-1003:+	21970	SE	2.19	2.19	10.47	10.47	Same	Same
22650	22650;SE:22650:44-207:278-1003:+	21970	SE	2.94	2.94	10.47	10.47	Same	Same
22651	22651;SE:22651:44-219:305-1004:+	4882	SE	5.09	5.09	8.59	8.59	Same	Same
22651	22651;SE:22651:44-247:305-1004:+	4882	SE	-4.52	-4.52	8.59	8.59	Same	Same
22651	22651;SE:22651:44-242:305-1004:+	4882	SE	-2.43	-2.43	8.59	8.59	Same	Same
22651	22651;SE:22651:44-251:305-1004:+	4882	SE	-14.88	-14.88	8.59	8.59	Same	Same
22652	22652;SE:22652:44-205:264-1004:+	9540	SE	7.57	7.57	9.88	9.88	Same	Same
22653	22653;SE:22653:44-247:305-1004:+	23536	SE	9.52	9.19	9.6	9.6	Same	Same
22654	22654;SE:22654:44-206:305-1004:+	21552	SE	9.04	9.04	10.07	10.07	Same	Same
22655	22655;SE:22655:44-237:275-1004:+	14872	SE	9.89	9.89	4.85	4.85	Same	Same
22656	22656;SE:22656:44-205:256-1004:+	16311	SE	4.28	4.28	9.48	9.48	Same	Same
22657	22657;SE:22657:44-243:266-1003:+	3666	SE	8.25	8.25	7.87	7.87	Same	Same
22657	22657;SE:22657:44-250:266-1003:+	3666	SE	-3.65	-2.69	7.87	7.87	Same	Same
22657	22657;SE:22657:44-244:266-1003:+	3666	SE	-13.13	-13.13	7.87	7.87	Same	Same
22658	22658;SE:22658:44-224:285-1003:+	8144	SE	8.01	8.01	10.06	10.06	Same	Same
22659	22659;SE:22659:44-225:305-1004:+	29158	SE	8.07	8.07	9.89	9.89	Same	Same
2265	2265;SE:2265:44-205:304-1003:+	30968	SE	8.97	8.97	10.43	10.43	Same	Same
2265	2265;SE:2265:44-265:304-1003:+	30968	SE	1.53	4.73	10.43	10.43	Same	Same
2265	2265;SE:2265:44-271:304-1003:+	30968	SE	-6.01	-2.47	10.43	10.43	Same	Same
2265	2265;SE:2265:44-208:304-1003:+	30968	SE	6.3	6.3	10.43	10.43	Same	Same
22660	22660;SE:22660:44-209:300-1003:+	15780	SE	5.53	5.53	4.86	4.86	Same	Same
22660	22660;SE:22660:44-159:300-1003:+	15780	SE	9.56	9.56	4.86	4.86	Same	Same
22661	22661;SE:22661:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
22662	22662;SE:22662:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
22663	22663;SE:22663:44-225:284-1004:+	4286	SE	10.69	10.69	1.6	1.6	Same	Same
22664	22664;SE:22664:44-228:281-1003:+	20375	SE	4.58	4.58	11.0	11.0	Same	Same
22665	22665;SE:22665:44-228:305-1004:+	14571	SE	9.88	10.45	8.91	8.91	Same	Same
22665	22665;SE:22665:44-201:305-1004:+	14571	SE	7.7	7.7	8.91	8.91	Same	Same
22666	22666;SE:22666:44-209:301-1004:+	28769	SE	11.38	11.38	6.6	6.6	Same	Same
22667	22667;SE:22667:44-248:305-1004:+	27200	SE	0.08	0.08	1.91	1.91	Same	Same
22668	22668;SE:22668:44-257:305-1004:+	4101	SE	7.85	6.4	6.84	6.84	Same	Same
22669	22669;SE:22669:44-215:305-1004:+	21597	SE	6.57	6.57	-2.49	-2.49	Same	Same
2266	2266;SE:2266:44-213:305-1004:+	7277	SE	5.41	5.41	-1.06	-1.06	Same	Same
2266	2266;SE:2266:44-213:318-1004:+	7277	SE	5.41	5.41	-1.95	-1.95	Same	Same
22670	22670;SE:22670:44-231:305-1004:+	23272	SE	1.71	1.71	3.82	3.82	Same	Same
22670	22670;SE:22670:44-235:305-1004:+	23272	SE	0.37	0.37	3.82	3.82	Same	Same
22671	22671;SE:22671:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
22672	22672;SE:22672:44-206:304-1004:+	27561	SE	6.27	6.27	4.88	4.88	Same	Same
22673	22673;SE:22673:44-223:287-1004:+	29291	SE	9.26	9.26	10.29	10.29	Same	Same
22673	22673;SE:22673:44-206:287-1004:+	29291	SE	3.47	3.47	10.29	10.29	Same	Same
22673	22673;SE:22673:44-162:287-1004:+	29291	SE	5.13	5.13	10.29	10.29	Same	Same
22674	22674;SE:22674:44-231:279-1004:+	19926	SE	7.85	7.85	6.84	6.84	Same	Same
22675	22675;SE:22675:44-229:305-1004:+	26332	SE	8.0	8.0	7.81	7.81	Same	Same
22675	22675;SE:22675:44-241:305-1004:+	26332	SE	-0.29	-0.29	7.81	7.81	Same	Same
22676	22676;SE:22676:44-230:280-1004:+	1853	SE	10.95	10.44	2.95	2.95	Same	Same
22676	22676;SE:22676:44-230:290-1004:+	1853	SE	10.95	10.44	-11.26	-11.26	Same	Same
22677	22677;SE:22677:44-213:305-1004:+	7277	SE	5.41	5.41	-1.06	-1.06	Same	Same
22677	22677;SE:22677:44-213:318-1004:+	7277	SE	5.41	5.41	-1.95	-1.95	Same	Same
22678	22678;SE:22678:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
22679	22679;SE:22679:44-258:305-1004:+	8542	SE	7.91	6.15	5.61	5.61	Same	Same
2267	2267;SE:2267:44-205:265-1004:+	30038	SE	7.31	7.31	8.85	8.85	Same	Same
22680	22680;SE:22680:44-212:297-1003:+	25564	SE	4.3	4.3	8.68	8.68	Same	Same
22681	22681;SE:22681:44-205:256-1004:+	16311	SE	4.28	4.28	9.48	9.48	Same	Same
22682	22682;SE:22682:44-228:282-1004:+	27042	SE	4.82	3.92	9.25	9.25	Same	Same
22683	22683;SE:22683:44-233:277-1004:+	15937	SE	6.36	6.36	8.69	8.69	Same	Same
22683	22683;SE:22683:44-216:277-1004:+	15937	SE	3.39	3.39	8.69	8.69	Same	Same
22684	22684;SE:22684:44-219:290-1003:+	23637	SE	9.13	9.13	9.46	9.46	Same	Same
22684	22684;SE:22684:44-243:290-1003:+	23637	SE	-21.45	-21.45	9.46	9.46	Same	Same
22685	22685;SE:22685:44-205:303-1004:+	32983	SE	4.56	4.56	7.04	7.04	Same	Same
22686	22686;SE:22686:44-239:283-1003:+	20401	SE	6.81	6.81	6.03	6.03	Same	Same
22687	22687;SE:22687:44-218:292-1004:+	15036	SE	7.24	7.24	8.54	8.54	Same	Same
22687	22687;SE:22687:44-132:292-1004:+	15036	SE	5.87	5.87	8.54	8.54	Same	Same
22688	22688;SE:22688:44-246:305-1004:+	28888	SE	9.1	9.1	7.76	7.76	Same	Same
22689	22689;SE:22689:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
2268	2268;SE:2268:44-206:303-1003:+	479	SE	10.23	10.23	7.0	7.0	Same	Same
22690	22690;SE:22690:44-205:243-1004:+	18403	SE	8.87	8.87	8.35	8.35	Same	Same
22691	22691;SE:22691:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
22692	22692;SE:22692:44-213:305-1004:+	7277	SE	5.41	5.41	-1.06	-1.06	Same	Same
22692	22692;SE:22692:44-213:318-1004:+	7277	SE	5.41	5.41	-1.95	-1.95	Same	Same
22693	22693;SE:22693:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
22694	22694;SE:22694:44-214:296-1004:+	852	SE	11.35	11.35	7.39	7.21	Same	Same
22695	22695;SE:22695:44-211:298-1003:+	20978	SE	11.45	11.45	-4.97	-4.97	Same	Same
22696	22696;SE:22696:44-228:262-1003:+	26446	SE	9.41	9.41	4.34	4.34	Same	Same
22697	22697;SE:22697:44-205:243-1004:+	20600	SE	10.83	10.83	6.51	6.51	Same	Same
22697	22697;SE:22697:44-163:243-1004:+	20600	SE	5.69	5.69	6.51	6.51	Same	Same
22698	22698;SE:22698:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
22699	22699;SE:22699:44-210:299-1003:+	10882	SE	7.81	7.81	7.96	7.96	Same	Same
2269	2269;SE:2269:44-216:293-1003:+	22174	SE	13.0	13.0	8.73	8.73	Same	Same
226	226;SE:226:44-228:262-1003:+	26446	SE	9.41	9.41	4.34	4.34	Same	Same
22700	22700;SE:22700:44-205:303-1004:+	32983	SE	4.56	4.56	7.04	7.04	Same	Same
22701	22701;SE:22701:44-262:305-1004:+	18615	SE	8.23	8.65	9.6	9.6	Same	Same
22702	22702;SE:22702:44-237:275-1004:+	14872	SE	9.89	9.89	4.85	4.85	Same	Same
22703	22703;SE:22703:44-207:303-1004:+	8154	SE	7.52	7.52	10.67	10.67	Same	Same
22703	22703;SE:22703:44-161:303-1004:+	8154	SE	7.89	7.89	10.67	10.67	Same	Same
22704	22704;SE:22704:44-205:213-1004:+	25905	SE	9.52	9.52	10.47	10.47	Same	Same
22705	22705;SE:22705:44-205:282-1004:+	4123	SE	6.2	3.93	9.89	9.89	Same	Same
22705	22705;SE:22705:44-171:282-1004:+	4123	SE	5.23	5.23	9.89	9.89	Same	Same
22706	22706;SE:22706:44-207:302-1003:+	5495	SE	4.56	4.56	11.01	11.01	Same	Same
22707	22707;SE:22707:44-209:301-1004:+	19526	SE	9.4	9.4	7.56	7.56	Same	Same
22708	22708;SE:22708:44-227:283-1004:+	11733	SE	6.9	6.9	6.9	6.9	Same	Same
22708	22708;SE:22708:44-176:283-1004:+	11733	SE	-2.92	-2.92	6.9	6.9	Same	Same
22709	22709;SE:22709:44-205:243-1004:+	20600	SE	10.83	10.83	6.51	6.51	Same	Same
22709	22709;SE:22709:44-163:243-1004:+	20600	SE	5.69	5.69	6.51	6.51	Same	Same
2270	2270;SE:2270:44-253:305-1004:+	26703	SE	5.67	3.93	9.79	9.79	Same	Same
22710	22710;SE:22710:44-205:228-1004:+	18205	SE	-0.12	-0.12	9.27	9.27	Same	Same
22711	22711;SE:22711:44-205:249-1004:+	3387	SE	8.17	8.17	9.16	9.16	Same	Same
22712	22712;SE:22712:44-219:290-1003:+	7099	SE	6.22	6.22	9.16	9.16	Same	Same
22713	22713;SE:22713:44-242:305-1004:+	24819	SE	6.36	6.36	9.26	9.26	Same	Same
22713	22713;SE:22713:44-246:305-1004:+	24819	SE	-2.04	-2.04	9.26	9.26	Same	Same
22714	22714;SE:22714:44-205:304-1003:+	30968	SE	8.97	8.97	10.43	10.43	Same	Same
22714	22714;SE:22714:44-271:304-1003:+	30968	SE	-6.01	-6.97	10.43	10.43	Same	Same
22714	22714;SE:22714:44-208:304-1003:+	30968	SE	6.3	6.3	10.43	10.43	Same	Same
22715	22715;SE:22715:44-228:262-1003:+	26446	SE	9.41	9.41	4.34	4.34	Same	Same
22716	22716;SE:22716:44-213:297-1004:+	29746	SE	9.97	9.97	7.12	7.12	Same	Same
22717	22717;SE:22717:44-220:290-1004:+	10408	SE	12.69	12.69	8.73	8.73	Same	Same
22718	22718;SE:22718:44-205:277-1004:+	30103	SE	8.33	8.33	4.82	4.82	Same	Same
22718	22718;SE:22718:44-164:277-1004:+	30103	SE	8.01	8.01	4.82	4.82	Same	Same
22719	22719;SE:22719:44-228:281-1003:+	20375	SE	4.58	4.58	11.0	11.0	Same	Same
2271	2271;SE:2271:44-205:248-1004:+	22017	SE	10.87	10.87	7.8	7.8	Same	Same
22720	22720;SE:22720:44-225:284-1003:+	7218	SE	7.81	7.81	8.54	8.54	Same	Same
22721	22721;SE:22721:44-213:296-1003:+	30615	SE	13.21	13.21	6.92	6.92	Same	Same
22721	22721;SE:22721:44-166:296-1003:+	30615	SE	7.32	7.32	6.92	6.92	Same	Same
22722	22722;SE:22722:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
22723	22723;SE:22723:44-227:283-1004:+	17269	SE	10.66	10.66	10.22	10.22	Same	Same
22723	22723;SE:22723:44-164:283-1004:+	17269	SE	9.47	9.47	10.22	10.22	Same	Same
22724	22724;SE:22724:44-219:290-1003:+	2702	SE	11.49	11.49	9.49	9.49	Same	Same
22725	22725;SE:22725:44-220:289-1003:+	19067	SE	7.9	7.9	7.67	7.67	Same	Same
22726	22726;SE:22726:44-206:304-1004:+	16599	SE	7.52	7.52	8.68	8.68	Same	Same
22726	22726;SE:22726:44-160:304-1004:+	16599	SE	4.88	4.88	8.68	8.68	Same	Same
22727	22727;SE:22727:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
22728	22728;SE:22728:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
22729	22729;SE:22729:44-227:283-1004:+	12410	SE	10.1	10.1	9.65	9.65	Same	Same
2272	2272;SE:2272:44-207:303-1004:+	1987	SE	8.82	8.82	6.99	6.99	Same	Same
2272	2272;SE:2272:44-211:303-1004:+	1987	SE	6.55	6.55	6.99	6.99	Same	Same
2272	2272;SE:2272:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
22730	22730;SE:22730:44-214:295-1003:+	2596	SE	5.4	5.4	9.43	9.43	Same	Same
22731	22731;SE:22731:44-205:267-1004:+	13380	SE	8.52	8.52	6.36	6.36	Same	Same
22732	22732;SE:22732:44-270:305-1004:+	25971	SE	10.14	10.14	7.46	7.46	Same	Same
22733	22733;SE:22733:44-297:305-1004:+	9246	SE	9.52	9.52	10.47	10.47	Same	Same
22734	22734;SE:22734:44-205:213-1004:+	12959	SE	11.24	11.24	9.85	9.85	Same	Same
22735	22735;SE:22735:44-214:295-1003:+	23841	SE	10.89	10.89	10.67	10.67	Same	Same
22735	22735;SE:22735:44-191:295-1003:+	23841	SE	2.43	2.43	10.67	10.67	Same	Same
22735	22735;SE:22735:44-250:295-1003:+	23841	SE	-1.4	-1.4	10.67	10.67	Same	Same
22736	22736;SE:22736:44-210:299-1003:+	10882	SE	7.81	7.81	7.96	7.96	Same	Same
22737	22737;SE:22737:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
22738	22738;SE:22738:44-205:243-1004:+	17181	SE	3.01	3.01	9.09	9.09	Same	Same
22739	22739;SE:22739:44-217:292-1003:+	4333	SE	7.98	7.98	5.95	5.95	Same	Same
2273	2273;SE:2273:44-270:305-1004:+	32022	SE	3.57	3.57	7.03	7.03	Same	Same
2273	2273;SE:2273:44-276:305-1004:+	32022	SE	-5.06	-5.06	7.03	7.03	Same	Same
22740	22740;SE:22740:44-220:290-1004:+	10408	SE	12.69	12.69	8.73	8.73	Same	Same
22740	22740;SE:22740:44-164:290-1004:+	10408	SE	7.11	7.11	8.73	8.73	Same	Same
22741	22741;SE:22741:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
22741	22741;SE:22741:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
22742	22742;SE:22742:44-229:305-1004:+	26332	SE	8.0	8.0	7.81	7.81	Same	Same
22742	22742;SE:22742:44-241:305-1004:+	26332	SE	-0.29	-0.29	7.81	7.81	Same	Same
22743	22743;SE:22743:44-205:243-1004:+	18403	SE	8.87	8.87	8.35	8.35	Same	Same
22744	22744;SE:22744:44-220:289-1003:+	19067	SE	7.9	7.9	7.67	7.67	Same	Same
22745	22745;SE:22745:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
22746	22746;SE:22746:44-273:305-1004:+	1420	SE	6.39	6.39	9.4	9.4	Same	Same
22747	22747;SE:22747:44-247:305-1004:+	23536	SE	9.52	9.52	9.6	9.6	Same	Same
22748	22748;SE:22748:44-214:296-1004:+	13913	SE	6.43	6.43	6.38	6.38	Same	Same
22748	22748;SE:22748:44-217:296-1004:+	13913	SE	1.78	1.84	6.38	6.38	Same	Same
22749	22749;SE:22749:44-205:267-1004:+	13380	SE	8.52	8.52	6.36	6.36	Same	Same
2274	2274;SE:2274:44-205:261-1004:+	28384	SE	9.51	9.51	9.49	9.49	Same	Same
2274	2274;SE:2274:44-171:261-1004:+	28384	SE	8.45	8.45	9.49	9.49	Same	Same
22750	22750;SE:22750:44-242:305-1004:+	24819	SE	6.36	6.36	9.26	9.26	Same	Same
22750	22750;SE:22750:44-246:305-1004:+	24819	SE	-2.04	-2.04	9.26	9.26	Same	Same
22751	22751;SE:22751:44-211:298-1003:+	20978	SE	11.45	11.45	-4.97	-4.97	Same	Same
22752	22752;SE:22752:44-270:305-1004:+	25971	SE	10.14	10.14	7.46	7.46	Same	Same
22753	22753;SE:22753:44-254:305-1004:+	6410	SE	11.12	11.12	10.47	10.47	Same	Same
22754	22754;SE:22754:44-214:296-1004:+	852	SE	11.35	11.35	7.39	7.94	Same	Same
22755	22755;SE:22755:44-212:297-1003:+	3543	SE	9.75	9.75	9.6	9.6	Same	Same
22755	22755;SE:22755:44-229:297-1003:+	3543	SE	6.25	6.25	9.6	9.6	Same	Same
22756	22756;SE:22756:44-209:301-1004:+	23133	SE	8.91	8.91	2.63	2.63	Same	Same
22757	22757;SE:22757:44-207:303-1004:+	1987	SE	8.82	8.82	6.99	6.99	Same	Same
22757	22757;SE:22757:44-211:303-1004:+	1987	SE	6.55	6.55	6.99	6.99	Same	Same
22757	22757;SE:22757:44-159:303-1004:+	1987	SE	10.11	10.11	6.99	6.99	Same	Same
22758	22758;SE:22758:44-253:305-1004:+	10145	SE	6.95	5.49	9.49	9.49	Same	Same
22758	22758;SE:22758:44-279:305-1004:+	10145	SE	4.43	4.43	9.49	9.49	Same	Same
22758	22758;SE:22758:44-164:305-1004:+	10145	SE	6.42	6.42	9.49	9.49	Same	Same
22759	22759;SE:22759:44-225:284-1003:+	28045	SE	7.12	7.12	8.92	8.92	Same	Same
2275	2275;SE:2275:44-240:305-1004:+	33292	SE	8.44	8.44	9.22	9.22	Same	Same
22760	22760;SE:22760:44-205:225-1004:+	31465	SE	11.93	11.93	9.79	9.79	Same	Same
22761	22761;SE:22761:44-205:213-1004:+	22508	SE	2.59	2.59	10.57	10.57	Same	Same
22762	22762;SE:22762:44-218:291-1003:+	19118	SE	9.98	9.98	3.85	3.85	Same	Same
22763	22763;SE:22763:44-205:275-1004:+	15578	SE	1.5	1.5	7.4	7.4	Same	Same
22764	22764;SE:22764:44-205:303-1004:+	32983	SE	4.56	4.56	7.04	7.04	Same	Same
22765	22765;SE:22765:44-220:289-1003:+	19067	SE	7.9	-2.92	7.67	7.67	Destroyed	Same
22765	22765;SE:22765:44-222:289-1003:+	19067	SE	-8.35	11.2	7.67	7.67	Created	Same
22766	22766;SE:22766:44-237:272-1003:+	24338	SE	10.14	10.14	7.46	7.46	Same	Same
22767	22767;SE:22767:44-208:302-1004:+	4705	SE	4.51	4.51	8.59	8.59	Same	Same
22768	22768;SE:22768:44-211:299-1004:+	366	SE	8.24	8.24	8.94	8.94	Same	Same
22768	22768;SE:22768:44-253:299-1004:+	366	SE	-3.62	-3.62	8.94	8.94	Same	Same
22769	22769;SE:22769:44-205:258-1004:+	6483	SE	-0.36	-0.36	11.78	11.78	Same	Same
2276	2276;SE:2276:44-222:287-1003:+	29608	SE	4.35	4.35	9.81	9.81	Same	Same
22770	22770;SE:22770:44-205:281-1004:+	2180	SE	5.35	5.35	7.93	7.93	Same	Same
22771	22771;SE:22771:44-248:305-1004:+	27200	SE	0.08	0.08	1.91	1.91	Same	Same
22771	22771;SE:22771:44-250:305-1004:+	27200	SE	-11.85	-11.85	1.91	1.91	Same	Same
22771	22771;SE:22771:44-201:305-1004:+	27200	SE	-3.25	-3.25	1.91	1.91	Same	Same
22771	22771;SE:22771:44-213:305-1004:+	27200	SE	1.86	1.86	1.91	1.91	Same	Same
22772	22772;SE:22772:44-231:305-1004:+	3719	SE	7.83	9.7	11.01	11.01	Same	Same
22773	22773;SE:22773:44-228:305-1004:+	22223	SE	13.0	12.45	8.73	8.73	Same	Same
22773	22773;SE:22773:44-161:305-1004:+	22223	SE	10.3	10.3	8.73	8.73	Same	Same
22774	22774;SE:22774:44-205:249-1004:+	1014	SE	7.08	7.08	3.14	3.14	Same	Same
22775	22775;SE:22775:44-218:292-1004:+	8225	SE	7.83	7.83	11.01	11.01	Same	Same
22775	22775;SE:22775:44-245:292-1004:+	8225	SE	-3.88	-3.88	11.01	11.01	Same	Same
22776	22776;SE:22776:44-209:301-1004:+	20011	SE	9.07	9.07	7.88	7.88	Same	Same
22776	22776;SE:22776:44-214:301-1004:+	20011	SE	0.38	0.38	7.88	7.88	Same	Same
22776	22776;SE:22776:44-268:301-1004:+	20011	SE	5.76	3.78	7.88	7.88	Same	Same
22777	22777;SE:22777:44-209:301-1004:+	28769	SE	11.38	11.38	6.6	6.6	Same	Same
22778	22778;SE:22778:44-207:302-1003:+	29517	SE	4.77	4.77	10.86	10.86	Same	Same
22779	22779;SE:22779:44-244:305-1004:+	30428	SE	8.01	8.62	10.06	10.06	Same	Same
2277	2277;SE:2277:44-244:305-1004:+	30428	SE	8.01	6.1	10.06	10.06	Same	Same
22780	22780;SE:22780:44-218:292-1004:+	11192	SE	4.88	4.88	7.03	7.03	Same	Same
22781	22781;SE:22781:44-205:276-1004:+	11358	SE	9.39	9.39	7.22	7.22	Same	Same
22782	22782;SE:22782:44-212:297-1003:+	3543	SE	9.75	9.75	9.6	9.6	Same	Same
22782	22782;SE:22782:44-229:297-1003:+	3543	SE	6.25	6.25	9.6	9.6	Same	Same
22783	22783;SE:22783:44-279:305-1004:+	6823	SE	9.6	9.6	10.28	10.28	Same	Same
22783	22783;SE:22783:44-280:305-1004:+	6823	SE	-9.77	-9.77	10.28	10.28	Same	Same
22784	22784;SE:22784:44-205:262-1004:+	7483	SE	0.08	-5.48	1.91	1.91	Destroyed	Same
22784	22784;SE:22784:44-207:312-1004:+	7483	SE	-11.85	-9.46	4.81	4.81	Same	Same
22784	22784;SE:22784:44-211:262-1004:+	7483	SE	-13.7	-6.54	1.91	1.91	Same	Same
22784	22784;SE:22784:44-211:312-1004:+	7483	SE	-13.7	-6.54	4.81	4.81	Same	Same
22784	22784;SE:22784:44-205:312-1004:+	7483	SE	0.08	-5.48	4.81	4.81	Destroyed	Same
22785	22785;SE:22785:44-205:243-1004:+	18403	SE	8.87	8.87	8.35	8.35	Same	Same
22786	22786;SE:22786:44-283:305-1004:+	16296	SE	9.01	0.41	8.83	8.83	Destroyed	Same
22787	22787;SE:22787:44-219:290-1003:+	21478	SE	4.75	4.75	1.91	1.91	Same	Same
22788	22788;SE:22788:44-237:281-1004:+	30306	SE	6.81	6.47	6.03	6.03	Same	Same
22789	22789;SE:22789:44-208:302-1004:+	27147	SE	6.36	6.36	2.69	2.69	Same	Same
2278	2278;SE:2278:44-221:289-1004:+	2601	SE	4.91	4.91	7.81	7.81	Same	Same
2278	2278;SE:2278:44-192:289-1004:+	2601	SE	3.48	3.48	7.81	7.81	Same	Same
2278	2278;SE:2278:44-230:289-1004:+	2601	SE	-2.13	-2.13	7.81	7.81	Same	Same
2278	2278;SE:2278:44-197:289-1004:+	2601	SE	-0.68	-0.68	7.81	7.81	Same	Same
22790	22790;SE:22790:44-210:300-1004:+	22790	SE	6.57	6.57	-2.49	-2.49	Same	Same
22791	22791;SE:22791:44-215:295-1004:+	31842	SE	3.8	3.8	6.32	6.32	Same	Same
22792	22792;SE:22792:44-210:299-1003:+	9404	SE	7.18	-1.49	11.08	11.08	Same	Same
22792	22792;SE:22792:44-200:299-1003:+	9404	SE	-8.43	2.32	11.08	11.08	Created	Same
22792	22792;SE:22792:44-224:299-1003:+	9404	SE	0.04	0.04	11.08	11.08	Same	Same
22793	22793;SE:22793:44-230:305-1004:+	23687	SE	-1.27	-1.27	10.08	10.08	Same	Same
22794	22794;SE:22794:44-205:252-1004:+	14003	SE	8.68	8.68	10.47	10.47	Same	Same
22794	22794;SE:22794:44-216:252-1004:+	14003	SE	6.32	6.32	10.47	10.47	Same	Same
22795	22795;SE:22795:44-237:305-1004:+	9442	SE	4.91	4.91	7.81	7.81	Same	Same
22795	22795;SE:22795:44-208:305-1004:+	9442	SE	3.48	3.48	7.81	7.81	Same	Same
22795	22795;SE:22795:44-213:305-1004:+	9442	SE	-0.68	-0.68	7.81	7.81	Same	Same
22796	22796;SE:22796:44-207:302-1003:+	5495	SE	4.56	4.56	11.01	11.01	Same	Same
22796	22796;SE:22796:44-258:302-1003:+	5495	SE	-7.08	-7.08	11.01	11.01	Same	Same
22796	22796;SE:22796:44-237:302-1003:+	5495	SE	-4.2	3.75	11.01	11.01	Created	Same
22797	22797;SE:22797:44-216:305-1004:+	20679	SE	7.18	1.24	11.08	11.08	Same	Same
22797	22797;SE:22797:44-230:305-1004:+	20679	SE	0.04	0.04	11.08	11.08	Same	Same
22798	22798;SE:22798:44-213:297-1004:+	22798	SE	8.89	8.89	4.54	4.54	Same	Same
22799	22799;SE:22799:44-205:257-1004:+	14395	SE	6.95	6.95	9.49	9.49	Same	Same
2279	2279;SE:2279:44-213:305-1004:+	7277	SE	5.41	5.41	-1.06	-1.06	Same	Same
2279	2279;SE:2279:44-213:318-1004:+	7277	SE	5.41	5.41	-1.95	-1.95	Same	Same
227	227;SE:227:44-211:299-1004:+	366	SE	8.24	8.24	8.94	8.94	Same	Same
227	227;SE:227:44-253:299-1004:+	366	SE	-3.62	-13.71	8.94	8.94	Same	Same
227	227;SE:227:44-247:299-1004:+	366	SE	-8.97	0.93	8.94	8.94	Created	Same
22800	22800;SE:22800:44-205:277-1004:+	30103	SE	8.33	8.33	4.82	4.82	Same	Same
22800	22800;SE:22800:44-164:277-1004:+	30103	SE	8.01	8.01	4.82	4.82	Same	Same
22801	22801;SE:22801:44-273:305-1004:+	1420	SE	6.39	6.39	9.4	9.4	Same	Same
22802	22802;SE:22802:44-209:300-1003:+	15780	SE	5.53	5.53	4.86	4.86	Same	Same
22802	22802;SE:22802:44-159:300-1003:+	15780	SE	9.56	9.56	4.86	4.86	Same	Same
22803	22803;SE:22803:44-205:213-1004:+	22508	SE	2.59	2.59	10.57	10.57	Same	Same
22804	22804;SE:22804:44-269:305-1004:+	25534	SE	10.61	8.4	9.1	9.1	Same	Same
22805	22805;SE:22805:44-207:303-1004:+	8154	SE	7.52	7.52	10.67	10.67	Same	Same
22805	22805;SE:22805:44-161:303-1004:+	8154	SE	7.89	7.89	10.67	10.67	Same	Same
22805	22805;SE:22805:44-237:303-1004:+	8154	SE	-2.03	-2.03	10.67	10.67	Same	Same
22806	22806;SE:22806:44-227:283-1004:+	12410	SE	10.1	10.1	9.65	9.65	Same	Same
22807	22807;SE:22807:44-221:289-1004:+	3147	SE	7.34	7.34	10.29	10.29	Same	Same
22808	22808;SE:22808:44-230:305-1004:+	7023	SE	7.19	7.19	5.26	5.26	Same	Same
22808	22808;SE:22808:44-248:305-1004:+	7023	SE	-14.3	-14.3	5.26	5.26	Same	Same
22809	22809;SE:22809:44-231:305-1004:+	23272	SE	1.71	1.71	3.82	3.82	Same	Same
22809	22809;SE:22809:44-235:305-1004:+	23272	SE	0.37	0.37	3.82	3.82	Same	Same
2280	2280;SE:2280:44-210:299-1003:+	19313	SE	5.75	5.75	8.46	8.46	Same	Same
2280	2280;SE:2280:44-226:299-1003:+	19313	SE	0.12	0.43	8.46	8.46	Same	Same
22810	22810;SE:22810:44-205:243-1004:+	17181	SE	3.01	3.01	9.09	9.09	Same	Same
22811	22811;SE:22811:44-231:305-1004:+	3719	SE	7.83	8.31	11.01	11.01	Same	Same
22811	22811;SE:22811:44-249:305-1004:+	3719	SE	-0.29	-0.29	11.01	11.01	Same	Same
